764.4666666666667,769,764,5,0.5822222222222221,NoObject
764.4866666666667,770,764,6,0.6098222222222224,NoObject
764.46,770,764,6,0.8617333333333332,NoObject
764.3666666666667,769,764,5,0.36555555555555547,NoObject
764.5533333333333,770,764,6,0.8204888888888888,NoObject
764.5066666666667,771,764,7,0.8632888888888886,NoObject
764.5333333333333,770,764,6,1.1022222222222222,NoObject
764.5266666666666,768,764,4,0.5692888888888888,NoObject
764.4333333333333,768,764,4,0.5788888888888889,NoObject
764.5,770,764,6,0.6233333333333333,NoObject
764.4466666666667,770,764,6,0.6738222222222222,NoObject
764.4133333333333,770,764,6,0.7491555555555555,NoObject
764.4933333333333,768,764,4,0.6099555555555554,NoObject
764.52,770,764,6,0.7429333333333331,NoObject
764.4266666666666,770,764,6,0.5779555555555558,NoObject
764.4333333333333,771,764,7,0.938888888888889,NoObject
764.4666666666667,769,764,5,0.6755555555555555,NoObject
764.4866666666667,769,764,5,0.7698222222222223,NoObject
764.4533333333334,770,764,6,0.7278222222222223,NoObject
764.46,770,764,6,0.7684,NoObject
764.42,770,764,6,0.4969333333333333,NoObject
764.5133333333333,770,764,6,0.6364888888888889,NoObject
764.4733333333334,768,764,4,0.44928888888888885,NoObject
764.3533333333334,769,764,5,0.40182222222222236,NoObject
764.3866666666667,770,764,6,0.6371555555555556,NoObject
764.3866666666667,768,764,4,0.46382222222222225,NoObject
764.36,770,764,6,0.6304,NoObject
764.42,771,764,7,0.8169333333333335,NoObject
764.5333333333333,771,764,7,1.2355555555555555,NoObject
764.2933333333333,769,764,5,0.3939555555555556,NoObject
764.3866666666667,770,764,6,0.730488888888889,NoObject
764.36,770,764,6,0.6304,NoObject
764.4666666666667,770,764,6,0.7422222222222221,NoObject
764.28,767,764,3,0.26826666666666665,NoObject
764.3866666666667,771,764,7,0.8104888888888889,NoObject
764.2666666666667,770,764,6,0.40888888888888886,NoObject
764.42,770,764,6,0.8702666666666666,NoObject
764.24,771,764,7,0.5024000000000002,NoObject
764.32,767,764,3,0.40426666666666655,NoObject
